%time,field.layout.data_offset,field.data0,field.data1
1548929503474374436,0,2.1325340271,23.1600017548
1548929503575335673,0,2.67263579369,31.9480018616
1548929503676513107,0,2.47581577301,27.1570014954
1548929503777287564,0,0.838933646679,9.70700073242
1548929503878315471,0,0.29450288415,6.5110001564
1548929503979256113,0,0.380206048489,6.80800008774
1548929504080466564,0,0.17048600316,5.73400020599
1548929504181345104,0,0.438362002373,5.87100028992
1548929504282477036,0,0.190963417292,6.29300022125
1548929504383323653,0,0.382452636957,8.39000034332
1548929504484314057,0,0.477878749371,6.92500019073
1548929504585205019,0,0.526459872723,13.3030004501
1548929504686239786,0,0.555519938469,5.71200037003
1548929504787202986,0,0.422955721617,7.50400018692
1548929504791348553,0,0.784063339233,7.6890001297
1548929504888319808,0,0.784063339233,7.6890001297
1548929504968230269,0,0.28161919117,3.40500020981
1548929505069183941,0,0.0890489444137,6.08300018311
1548929505170097882,0,0.258400678635,4.75400018692
1548929505271221366,0,0.424938857555,7.49400043488
1548929505372101291,0,0.469992905855,7.25400018692
1548929505494135408,0,0.324369221926,4.13800001144
1548929505574249944,0,0.528160333633,7.09700012207
1548929505675138908,0,0.545786201954,5.61100006104
1548929505797046695,0,0.433487296104,6.69400024414
1548929505877089928,0,0.38645452261,9.0090007782
1548929505999056346,0,0.199306115508,7.39300012589
1548929506079085143,0,0.160663872957,5.63300037384
1548929506201070112,0,0.347775578499,5.14300012589
1548929506281043675,0,0.52747040987,5.71400022507
1548929506402931061,0,0.507594645023,5.41600036621
1548929506482953804,0,0.380849152803,7.05300045013
1548929506604890300,0,0.439241886139,6.73900032043
1548929506685193441,0,0.203844994307,6.72800016403
1548929506806967004,0,0.337477654219,18.5900001526
1548929506887006241,0,0.353577673435,6.87700033188
1548929507008918622,0,0.119199804962,6.87700033188
1548929507088879944,0,0.14957664907,5.7610001564
1548929507211040073,0,0.317786812782,4.41600036621
1548929507290918796,0,0.654591143131,5.77400016785
1548929507319129896,0,0.289188742638,4.84900045395
1548929507412834939,0,0.289188742638,4.84900045395
1548929507492941760,0,0.412125974894,14.1710004807
1548929507614905375,0,0.368488520384,4.53299999237
1548929507694840070,0,0.212698891759,5.10400009155
1548929507816719066,0,0.320586204529,6.56800031662
1548929507897063090,0,0.354242146015,6.59700012207
1548929508018735942,0,0.099587932229,6.59700012207
1548929508098616647,0,0.164372548461,6.20500040054
1548929508220852976,0,0.245348796248,6.39000034332
1548929508300929728,0,0.462641477585,4.21600008011
1548929508422671994,0,0.297715216875,9.71500015259
1548929508502676353,0,0.452513962984,6.87900018692
1548929508624756371,0,0.328154176474,5.73600006104
1548929508704893308,0,0.24481754005,4.26999998093
1548929508826613293,0,0.392944693565,9.82100009918
1548929508907162373,0,0.355010330677,7.19800043106
